Gene,Ensembl_ID,Probability_Class_0,Probability_Class_1,Chromosome,SFARI_Gene_Score
SBF2,ENSG00000133812,0.02674824,0.97325176,11,
PBX3,ENSG00000167081,0.026850045,0.97314996,9,
SIN3B,ENSG00000127511,0.026890337,0.97310966,19,2.0
VAMP1,ENSG00000139190,0.02697444,0.97302556,12,
ADGRB3,ENSG00000135298,0.027084231,0.97291577,6,
BAHCC1,ENSG00000266074,0.027404845,0.97259516,17,
BRPF1,ENSG00000156983,0.027472138,0.97252786,3,
CUL1,ENSG00000055130,0.02794087,0.97205913,7,
FGFR1,ENSG00000077782,0.02801168,0.9719883,8,2.0
CELF3,ENSG00000159409,0.028071523,0.9719285,1,
ST7,ENSG00000004866,0.028455675,0.9715443,7,2.0
LDB2,ENSG00000169744,0.028866649,0.97113335,4,
ZNF507,ENSG00000168813,0.02896142,0.9710386,19,
SKOR2,ENSG00000215474,0.028965592,0.9710344,18,
CSNK1D,ENSG00000141551,0.029009879,0.9709901,17,
DHX9,ENSG00000135829,0.029129565,0.97087044,1,3.0
SKOR1,ENSG00000188779,0.029174626,0.9708254,15,
ASH2L,ENSG00000129691,0.029311419,0.9706886,8,
TCF12,ENSG00000140262,0.029320538,0.97067946,15,
BCR,ENSG00000186716,0.029339433,0.97066057,22,
DMXL2,ENSG00000104093,0.029388607,0.9706114,15,2.0
INTS2,ENSG00000108506,0.029476762,0.97052324,17,
ING4,ENSG00000111653,0.029554367,0.97044563,12,
RRAS2,ENSG00000133818,0.029626548,0.97037345,11,
GABRA5,ENSG00000186297,0.029673457,0.97032654,15,
MON2,ENSG00000061987,0.02969879,0.9703012,12,
AGAP3,ENSG00000133612,0.029723167,0.97027683,7,
ADGRB1,ENSG00000181790,0.029872954,0.97012705,8,
RAB13,ENSG00000143545,0.029933631,0.97006637,1,
TBL1Y,ENSG00000092377,0.030005693,0.9699943,Y,
BRWD1,ENSG00000185658,0.030031264,0.96996874,21,
MECOM,ENSG00000085276,0.030184627,0.9698154,3,
RBM47,ENSG00000163694,0.030231297,0.9697687,4,
GABRG2,ENSG00000113327,0.030499697,0.9695003,5,3.0
ATAD2B,ENSG00000119778,0.030840456,0.96915954,2,
PHC1,ENSG00000111752,0.030939102,0.9690609,12,
HNRNPC,ENSG00000092199,0.031003654,0.96899635,14,
KAT7,ENSG00000136504,0.031294703,0.9687053,17,
KDM5C,ENSG00000126012,0.031386912,0.9686131,X,1.0
CNOT4,ENSG00000080802,0.031602263,0.96839774,7,
ARID1B,ENSG00000049618,0.031643152,0.96835685,6,1.0
ZBTB16,ENSG00000109906,0.031789124,0.9682109,11,2.0
EFR3B,ENSG00000084710,0.031983197,0.9680168,2,
UPF2,ENSG00000151461,0.032264054,0.96773595,10,2.0
PCNX1,ENSG00000100731,0.032409072,0.9675909,14,
NELFA,ENSG00000185049,0.032525003,0.967475,4,
TNIK,ENSG00000154310,0.032642722,0.9673573,3,
EML4,ENSG00000143924,0.032711864,0.96728814,2,
NLGN4X,ENSG00000146938,0.032794714,0.9672053,X,1.0
TRERF1,ENSG00000124496,0.032831073,0.9671689,6,
G3BP2,ENSG00000138757,0.032901645,0.96709836,4,2.0
WNK1,ENSG00000060237,0.032990992,0.967009,12,
RBBP6,ENSG00000122257,0.033064842,0.96693516,16,
RHOA,ENSG00000067560,0.03307891,0.9669211,3,
BCL11B,ENSG00000127152,0.033097744,0.96690226,14,3.0
CSNK1A1,ENSG00000113712,0.033173084,0.9668269,5,
TCF20,ENSG00000100207,0.03328103,0.966719,22,1.0
STRN4,ENSG00000090372,0.033299983,0.9667,19,
RHOQ,ENSG00000119729,0.033313453,0.96668655,2,
KRAS,ENSG00000133703,0.03335488,0.9666451,12,
UBE4B,ENSG00000130939,0.033441663,0.96655834,1,
TJP2,ENSG00000119139,0.033570945,0.96642905,9,
DLGAP3,ENSG00000116544,0.03361112,0.9663889,1,2.0
NCBP1,ENSG00000136937,0.03372568,0.9662743,9,
NPAS3,ENSG00000151322,0.03394556,0.96605444,14,
GALNT1,ENSG00000141429,0.034252882,0.9657471,18,
RASGRF2,ENSG00000113319,0.034290135,0.96570987,5,
TNRC6C,ENSG00000078687,0.034302473,0.9656975,17,2.0
SRGAP2,ENSG00000266028,0.034741938,0.96525806,1,
G3BP1,ENSG00000145907,0.03478378,0.9652162,5,
SMC3,ENSG00000108055,0.035095036,0.96490496,10,2.0
LZTR1,ENSG00000099949,0.035436094,0.9645639,22,1.0
GRM1,ENSG00000152822,0.035467446,0.96453255,6,
GRAMD1B,ENSG00000023171,0.035710156,0.96428984,11,
DCC,ENSG00000187323,0.03580004,0.96419996,18,2.0
PCDH7,ENSG00000169851,0.03602916,0.96397084,4,
GABRB2,ENSG00000145864,0.036080718,0.9639193,5,1.0
ZBTB8B,ENSG00000273274,0.036084473,0.9639155,1,
TLE2,ENSG00000065717,0.036143363,0.96385664,19,
CACNA1D,ENSG00000157388,0.036154687,0.9638453,3,2.0
KDM4A,ENSG00000066135,0.036161542,0.96383846,1,
SF1,ENSG00000168066,0.03671187,0.9632881,11,
RAB3B,ENSG00000169213,0.036858916,0.9631411,1,
DYRK1A,ENSG00000157540,0.036886454,0.96311355,21,1.0
ANKRD17,ENSG00000132466,0.036921978,0.963078,4,2.0
SLAIN2,ENSG00000109171,0.03719169,0.9628083,4,
ING5,ENSG00000168395,0.037299633,0.96270037,2,
EEF1A1,ENSG00000156508,0.03739971,0.9626003,6,
HNRNPUL1,ENSG00000105323,0.03756869,0.9624313,19,
ABI1,ENSG00000136754,0.03766644,0.96233356,10,
DPF2,ENSG00000133884,0.037787855,0.96221215,11,
INTS6,ENSG00000102786,0.03786975,0.96213025,13,2.0
ANK3,ENSG00000151150,0.03790623,0.9620938,10,1.0
DOCK3,ENSG00000088538,0.038027287,0.9619727,3,
PRPF38B,ENSG00000134186,0.038044274,0.9619557,1,
DDX3Y,ENSG00000067048,0.03806281,0.9619372,Y,
TCF7L1,ENSG00000152284,0.038133144,0.96186686,2,
CEP170B,ENSG00000099814,0.038179576,0.9618204,14,
RAP2B,ENSG00000181467,0.038223922,0.9617761,3,
ZC3H4,ENSG00000130749,0.038398445,0.96160156,19,2.0
BAZ1A,ENSG00000198604,0.038558066,0.96144193,14,
KLHL29,ENSG00000119771,0.03879118,0.9612088,2,
ZHX1,ENSG00000165156,0.038800836,0.96119916,8,
RBM26,ENSG00000139746,0.038808346,0.96119165,13,
GATAD2A,ENSG00000167491,0.038843155,0.96115685,19,
IRF2BPL,ENSG00000119669,0.038905263,0.96109474,14,1.0
RBFOX1,ENSG00000078328,0.039046526,0.9609535,16,2.0
RASGRF1,ENSG00000058335,0.039146543,0.96085346,15,
CDYL,ENSG00000153046,0.039304554,0.96069545,6,
DAB2IP,ENSG00000136848,0.039440453,0.96055955,9,
TADA3,ENSG00000171148,0.039552033,0.96044797,3,
MEF2C,ENSG00000081189,0.039575696,0.9604243,5,1.0
MTA1,ENSG00000182979,0.03966576,0.96033424,14,
PRRC2B,ENSG00000288701,0.04017353,0.95982647,9,
GABRG1,ENSG00000163285,0.04054016,0.95945984,4,
GRIK1,ENSG00000171189,0.040622056,0.95937794,21,
NLGN3,ENSG00000196338,0.04068929,0.9593107,X,1.0
GNB3,ENSG00000111664,0.040704012,0.959296,12,
HNRNPK,ENSG00000165119,0.041006148,0.95899385,9,2.0
CBX4,ENSG00000141582,0.04121548,0.9587845,17,
PSMD1,ENSG00000173692,0.041447222,0.9585528,2,
UNC13A,ENSG00000130477,0.04151708,0.9584829,19,2.0
KHSRP,ENSG00000088247,0.041603267,0.95839673,19,
GABRG3,ENSG00000182256,0.04161048,0.9583895,15,2.0
IRF2BP2,ENSG00000168264,0.041747212,0.9582528,1,
NOVA1,ENSG00000139910,0.04193175,0.95806825,14,
ITPR1,ENSG00000150995,0.041952014,0.958048,3,2.0
KATNAL1,ENSG00000102781,0.042117417,0.9578826,13,2.0
RHOC,ENSG00000155366,0.04229939,0.9577006,1,
SLITRK5,ENSG00000165300,0.04272306,0.95727694,13,2.0
DROSHA,ENSG00000113360,0.042730868,0.95726913,5,
CSNK1G3,ENSG00000151292,0.042857885,0.9571421,5,
ZNF827,ENSG00000151612,0.04286462,0.9571354,4,2.0
NKX6-1,ENSG00000163623,0.04290372,0.9570963,4,
EBF1,ENSG00000164330,0.04304284,0.95695716,5,
SIPA1L2,ENSG00000116991,0.043440044,0.95655996,1,
COPS4,ENSG00000138663,0.043453217,0.9565468,4,
RAP2C,ENSG00000123728,0.043496788,0.9565032,X,
PPP1R12A,ENSG00000058272,0.04351151,0.9564885,12,
DIDO1,ENSG00000101191,0.043554246,0.95644575,20,
RAPGEF2,ENSG00000109756,0.043646276,0.9563537,4,
USP32,ENSG00000170832,0.043750465,0.95624954,17,
API5,ENSG00000166181,0.043914974,0.956085,11,
RAB2B,ENSG00000129472,0.044316232,0.95568377,14,
FAM120C,ENSG00000184083,0.044404924,0.9555951,X,
HCFC1,ENSG00000172534,0.044451416,0.9555486,X,
C17orf49,ENSG00000258315,0.044634998,0.955365,17,
CSNK2A2,ENSG00000070770,0.044795275,0.9552047,16,
CACNA1A,ENSG00000141837,0.04546392,0.9545361,19,1.0
CAND1,ENSG00000111530,0.04571706,0.95428294,12,
ZNF711,ENSG00000147180,0.04573083,0.9542692,X,2.0
EIF3C,ENSG00000184110,0.0457775,0.9542225,16,
EIF3CL,ENSG00000205609,0.0457775,0.9542225,16,
BRD1,ENSG00000100425,0.045789123,0.9542109,22,
RBM25,ENSG00000119707,0.0458169,0.9541831,14,
PPP5C,ENSG00000011485,0.045837224,0.9541628,19,1.0
PPP2R5A,ENSG00000066027,0.04621929,0.9537807,1,
HDGFL3,ENSG00000166503,0.046290755,0.95370924,15,
SYT7,ENSG00000011347,0.04641944,0.95358056,11,
PRRC2A,ENSG00000204469,0.046427667,0.95357233,6,
EBF2,ENSG00000221818,0.046456337,0.95354366,8,
RCOR3,ENSG00000117625,0.046691597,0.9533084,1,
GRIN2A,ENSG00000183454,0.04701507,0.9529849,16,1.0
PRKD1,ENSG00000184304,0.0471403,0.9528597,14,
KIAA1217,ENSG00000120549,0.04717344,0.95282656,10,
TRPM1,ENSG00000134160,0.047182202,0.9528178,15,2.0
MAP1B,ENSG00000131711,0.047300458,0.95269954,5,2.0
SIPA1L3,ENSG00000105738,0.04733944,0.95266056,19,
TP63,ENSG00000073282,0.047456264,0.95254374,3,
AMOT,ENSG00000126016,0.047545254,0.95245475,X,
AFDN,ENSG00000130396,0.04760343,0.9523966,6,
FOXP4,ENSG00000137166,0.04761362,0.9523864,6,
FBRS,ENSG00000156860,0.047684312,0.9523157,16,
CADPS2,ENSG00000081803,0.047904253,0.95209575,7,2.0
NOL4L,ENSG00000197183,0.048028827,0.9519712,20,
MARCHF6,ENSG00000145495,0.048195064,0.95180494,5,
ANP32B,ENSG00000136938,0.048342347,0.95165765,9,
BRSK2,ENSG00000174672,0.048357606,0.9516424,11,1.0
HMGXB4,ENSG00000100281,0.048505664,0.95149434,22,
ZNF318,ENSG00000171467,0.048541605,0.9514584,6,
KDM4C,ENSG00000107077,0.04863572,0.9513643,9,2.0
POU2F1,ENSG00000143190,0.04876119,0.9512388,1,
UBR1,ENSG00000159459,0.048802912,0.9511971,15,1.0
ZBTB17,ENSG00000116809,0.048976004,0.951024,1,
SF3B1,ENSG00000115524,0.04899788,0.9510021,2,2.0
CNOT11,ENSG00000158435,0.04920602,0.950794,2,
RAP1A,ENSG00000116473,0.04930377,0.95069623,1,
SEMA6A,ENSG00000092421,0.049613655,0.95038635,5,
KHDRBS3,ENSG00000131773,0.049631953,0.95036805,8,
RAB5B,ENSG00000111540,0.04969591,0.9503041,12,
ILF3,ENSG00000129351,0.049791574,0.9502084,19,
UPF1,ENSG00000005007,0.049972594,0.9500274,19,
ING1,ENSG00000153487,0.050298035,0.94970196,13,
GRM5,ENSG00000168959,0.050403655,0.94959635,11,2.0
CUX2,ENSG00000111249,0.05057603,0.94942397,12,2.0
USP7,ENSG00000187555,0.05077994,0.94922006,16,2.0
GNAQ,ENSG00000156052,0.05122,0.94878,9,
DLGAP1,ENSG00000170579,0.051288545,0.94871145,18,2.0
ATXN7,ENSG00000163635,0.05133891,0.9486611,3,
RALYL,ENSG00000184672,0.051383972,0.948616,8,
KLHL1,ENSG00000150361,0.051440895,0.9485591,13,
ISL1,ENSG00000016082,0.05149871,0.9485013,5,
ATAD2,ENSG00000156802,0.051701367,0.94829863,8,
HDAC4,ENSG00000068024,0.051769316,0.9482307,2,2.0
MAP3K1,ENSG00000095015,0.051868796,0.9481312,5,
MIER1,ENSG00000198160,0.05212891,0.9478711,1,
CORO6,ENSG00000167549,0.052250445,0.94774956,17,
SMARCE1,ENSG00000073584,0.052278936,0.94772106,17,
CTNND2,ENSG00000169862,0.052423775,0.9475762,5,2.0
MAP4,ENSG00000047849,0.052880287,0.9471197,3,
RAB21,ENSG00000080371,0.053640306,0.9463597,12,
RBM5,ENSG00000003756,0.05388689,0.9461131,3,
ARID1A,ENSG00000117713,0.05394578,0.9460542,1,
ZMYM4,ENSG00000146463,0.054003477,0.9459965,1,
NTRK3,ENSG00000140538,0.054700673,0.9452993,15,2.0
RBM27,ENSG00000091009,0.054773927,0.9452261,5,2.0
PCDH17,ENSG00000118946,0.055071533,0.94492847,13,
KANSL1,ENSG00000120071,0.055230677,0.9447693,17,1.0
CLTC,ENSG00000141367,0.055237234,0.94476277,17,
ACTG1,ENSG00000184009,0.05555284,0.94444716,17,
UBE2E3,ENSG00000170035,0.05575365,0.94424635,2,
ZC3H14,ENSG00000100722,0.055770874,0.9442291,14,
GNB2,ENSG00000172354,0.05614209,0.9438579,7,
RACK1,ENSG00000204628,0.05621749,0.9437825,5,
ARID5B,ENSG00000150347,0.056308806,0.9436912,10,
KPNB1,ENSG00000108424,0.05633658,0.9436634,17,
KMT2B,ENSG00000272333,0.056613922,0.9433861,19,
ZBTB46,ENSG00000130584,0.056798995,0.943201,20,
OTOF,ENSG00000115155,0.057204783,0.9427952,2,
ZBTB39,ENSG00000166860,0.057456374,0.9425436,12,
VPS35,ENSG00000069329,0.057458818,0.9425412,16,
CLEC16A,ENSG00000038532,0.05751705,0.94248295,16,
MIER3,ENSG00000155545,0.05752766,0.94247234,5,
ELAVL4,ENSG00000162374,0.05753678,0.9424632,1,
ZSWIM4,ENSG00000132003,0.057748377,0.9422516,19,
TNRC6B,ENSG00000100354,0.058039546,0.94196045,22,2.0
CNKSR2,ENSG00000149970,0.058171034,0.94182897,X,2.0
MED1,ENSG00000125686,0.05867672,0.9413233,17,
NEXMIF,ENSG00000050030,0.05870807,0.9412919,X,1.0
GAPVD1,ENSG00000165219,0.058710635,0.94128937,9,
PRKAA2,ENSG00000162409,0.0590356,0.9409644,1,
MAP4K3,ENSG00000011566,0.059039533,0.94096047,2,
DCAF6,ENSG00000143164,0.05936694,0.94063306,1,
ST7L,ENSG00000007341,0.059717536,0.94028246,1,
DLG4,ENSG00000132535,0.05988431,0.9401157,17,1.0
TOPORS,ENSG00000197579,0.0606544,0.9393456,9,
YEATS2,ENSG00000163872,0.061032295,0.9389677,3,2.0
HYCC2,ENSG00000155744,0.06109333,0.93890667,2,
PPP4R3B,ENSG00000275052,0.061302423,0.9386976,2,
DOCK9,ENSG00000088387,0.06133467,0.93866533,13,
USF1,ENSG00000158773,0.06145364,0.93854636,1,
TAF9B,ENSG00000187325,0.061457217,0.9385428,X,
NFIC,ENSG00000141905,0.06169188,0.9383081,19,
KMT2E,ENSG00000005483,0.06171328,0.9382867,7,1.0
ZNF384,ENSG00000126746,0.061957955,0.93804204,12,
RBM23,ENSG00000100461,0.062157094,0.9378429,14,
ARHGAP21,ENSG00000107863,0.062401652,0.93759835,10,
PRKD2,ENSG00000105287,0.06277156,0.93722844,19,2.0
GPATCH8,ENSG00000186566,0.06281686,0.93718314,17,
GTF2A1,ENSG00000165417,0.06287897,0.93712103,14,
HDGFL2,ENSG00000167674,0.06319922,0.9368008,19,
CNOT2,ENSG00000111596,0.06353688,0.9364631,12,
PCF11,ENSG00000165494,0.063823044,0.93617696,11,
MTA2,ENSG00000149480,0.063886344,0.93611366,11,
KDM2A,ENSG00000173120,0.06399143,0.9360086,11,3.0
KCNMA1,ENSG00000156113,0.06401086,0.93598914,10,2.0
PRKAA1,ENSG00000132356,0.06430298,0.935697,5,
YTHDC1,ENSG00000083896,0.0645802,0.9354198,4,
ZNF131,ENSG00000172262,0.06463891,0.9353611,5,
RYR3,ENSG00000198838,0.064833105,0.9351669,15,
MRGBP,ENSG00000101189,0.06500548,0.9349945,20,
NRF1,ENSG00000106459,0.06531149,0.9346885,7,
ARF5,ENSG00000004059,0.06588924,0.93411076,7,
ZFP91,ENSG00000186660,0.06595349,0.9340465,11,
DPF1,ENSG00000011332,0.065966725,0.9340333,19,
H1-5,ENSG00000184357,0.066533566,0.93346643,6,
DLC1,ENSG00000164741,0.06660527,0.93339473,8,
EMSY,ENSG00000158636,0.06687814,0.93312186,11,2.0
BAIAP2,ENSG00000175866,0.06717074,0.93282926,17,
CNOT10,ENSG00000182973,0.06772393,0.93227607,3,
C4orf54,ENSG00000248713,0.06783217,0.9321678,4,
BMI1,ENSG00000168283,0.06788224,0.93211776,10,
AP2A1,ENSG00000196961,0.06792921,0.9320708,19,
AP2B1,ENSG00000006125,0.06799024,0.93200976,17,
DHX8,ENSG00000067596,0.06888133,0.93111867,17,
IK,ENSG00000113141,0.0691275,0.9308725,5,
DEPDC5,ENSG00000100150,0.069173336,0.93082666,22,
YY1,ENSG00000100811,0.069452465,0.93054754,14,1.0
YTHDF3,ENSG00000185728,0.06960571,0.9303943,8,
TCF7,ENSG00000081059,0.069690704,0.9303093,5,
WDR47,ENSG00000085433,0.06981176,0.93018824,1,
ZBTB1,ENSG00000126804,0.06997055,0.93002945,14,
SRGAP2B,ENSG00000196369,0.06997621,0.9300238,1,
NACC2,ENSG00000148411,0.070017874,0.9299821,9,
ZBTB33,ENSG00000177485,0.070068896,0.9299311,X,
SHOX2,ENSG00000168779,0.07016736,0.92983264,3,
SYN3,ENSG00000185666,0.07051587,0.9294841,22,
MECP2,ENSG00000169057,0.07080746,0.92919254,X,1.0
GABRA3,ENSG00000011677,0.07084727,0.9291527,X,
TBX3,ENSG00000135111,0.07101071,0.9289893,12,
KIAA2026,ENSG00000183354,0.07130122,0.9286988,9,
BRAF,ENSG00000157764,0.07137412,0.9286259,7,1.0
UBE2R2,ENSG00000107341,0.07145208,0.9285479,9,
FAM120A,ENSG00000048828,0.07145882,0.9285412,9,
SOBP,ENSG00000112320,0.071763575,0.9282364,6,
ACTR3,ENSG00000115091,0.071780026,0.92822,2,
ARHGAP44,ENSG00000006740,0.07186651,0.9281335,17,
MIDEAS,ENSG00000156030,0.07264751,0.9273525,14,
CXXC1,ENSG00000154832,0.072678685,0.9273213,18,
MCM2,ENSG00000073111,0.07272011,0.9272799,3,
CREB1,ENSG00000118260,0.07277298,0.927227,2,
PPP2CA,ENSG00000113575,0.072827935,0.92717206,5,
PRDM16,ENSG00000142611,0.07283038,0.9271696,1,
SCAF1,ENSG00000126461,0.07301009,0.9269899,19,2.0
CELF5,ENSG00000161082,0.07349557,0.92650443,19,
RBFOX2,ENSG00000100320,0.07365835,0.92634165,22,
SUZ12,ENSG00000178691,0.07394034,0.92605966,17,
FXR2,ENSG00000129245,0.07395035,0.92604965,17,
HCN1,ENSG00000164588,0.07405102,0.925949,5,3.0
GLRA3,ENSG00000145451,0.07408577,0.9259142,4,
SMAD3,ENSG00000166949,0.07426733,0.9257327,15,
PIK3C3,ENSG00000078142,0.074320436,0.92567956,18,
PRPF4B,ENSG00000112739,0.074457645,0.92554235,6,
NPAT,ENSG00000149308,0.074598014,0.925402,11,
IPO9,ENSG00000198700,0.07502067,0.9249793,1,
FBXW7,ENSG00000109670,0.07509071,0.9249093,4,
HUWE1,ENSG00000086758,0.075814724,0.9241853,X,
GLRA2,ENSG00000101958,0.076363325,0.9236367,X,2.0
TAF2,ENSG00000064313,0.07647157,0.92352843,8,
USP39,ENSG00000168883,0.07651645,0.92348355,2,
GLRA1,ENSG00000145888,0.07667297,0.923327,5,
SNRNP70,ENSG00000104852,0.07689071,0.9231093,19,
MCM5,ENSG00000100297,0.07725769,0.9227423,22,
MAZ,ENSG00000103495,0.077302516,0.9226975,16,
PPP6C,ENSG00000119414,0.07733047,0.92266953,9,
GABPA,ENSG00000154727,0.0782035,0.9217965,21,
CTNNA1,ENSG00000044115,0.07834107,0.92165893,5,
SETDB1,ENSG00000143379,0.07854122,0.9214588,1,2.0
BTRC,ENSG00000166167,0.07906735,0.92093265,10,2.0
ZNF865,ENSG00000261221,0.07912731,0.9208727,19,
EHMT2,ENSG00000204371,0.07937235,0.92062765,6,
NR2F1,ENSG00000175745,0.07943094,0.92056906,5,2.0
TLE5,ENSG00000104964,0.079624414,0.9203756,19,
KMT2D,ENSG00000167548,0.07983971,0.9201603,12,
SSBP4,ENSG00000130511,0.07995701,0.920043,19,
ZFP91-CNTF,ENSG00000255073,0.08000797,0.919992,11,
SYVN1,ENSG00000162298,0.08002472,0.9199753,11,
NR3C2,ENSG00000151623,0.080037236,0.91996276,4,1.0
HDAC5,ENSG00000108840,0.080240965,0.91975904,17,
CDK5,ENSG00000164885,0.08070636,0.91929364,7,
RBPMS2,ENSG00000166831,0.08075386,0.91924614,15,
CDK16,ENSG00000102225,0.081522524,0.9184775,X,2.0
UBE2E1,ENSG00000170142,0.081543386,0.9184566,3,
TBL1X,ENSG00000101849,0.081555605,0.9184444,X,2.0
TAF8,ENSG00000137413,0.08173579,0.9182642,6,
GSX2,ENSG00000180613,0.081876695,0.9181233,4,
DYNC1LI1,ENSG00000144635,0.08237231,0.9176277,3,
COMMD3-BMI1,ENSG00000269897,0.08337623,0.9166238,10,
PTK2,ENSG00000169398,0.08349413,0.9165059,8,
SSBP2,ENSG00000145687,0.08352363,0.91647637,5,
SUPT20H,ENSG00000102710,0.083529234,0.91647077,13,
HOXA13,ENSG00000106031,0.08356339,0.9164366,7,
KATNA1,ENSG00000186625,0.083777905,0.9162221,6,
RYR1,ENSG00000196218,0.0840137,0.9159863,19,
TBL1XR1,ENSG00000177565,0.08413154,0.91586846,3,1.0
NR5A2,ENSG00000116833,0.08416772,0.9158323,1,
LRP1,ENSG00000123384,0.08431965,0.91568035,12,2.0
JUP,ENSG00000173801,0.08467966,0.91532034,17,
SAMD4A,ENSG00000020577,0.084801376,0.9151986,14,
PPARGC1A,ENSG00000109819,0.08486539,0.9151346,4,
PSMD3,ENSG00000108344,0.084866405,0.9151336,17,
LHX1,ENSG00000273706,0.085155785,0.9148442,17,
TRPC4,ENSG00000133107,0.08572835,0.91427165,13,
RAB2A,ENSG00000104388,0.086090386,0.9139096,8,2.0
PCBP1,ENSG00000169564,0.086241245,0.91375875,2,
ENOX1,ENSG00000120658,0.08641112,0.9135889,13,
PRPF40B,ENSG00000110844,0.086654484,0.9133455,12,
LCORL,ENSG00000178177,0.08677572,0.9132243,4,
COP1,ENSG00000143207,0.08689839,0.9131016,1,
CARM1,ENSG00000142453,0.08704358,0.9129564,19,
SOX10,ENSG00000100146,0.08728522,0.9127148,22,
NR2C1,ENSG00000120798,0.08780402,0.912196,12,
TNPO2,ENSG00000105576,0.08848113,0.9115189,19,
RORB,ENSG00000198963,0.08851856,0.91148144,9,1.0
CELSR2,ENSG00000143126,0.08864915,0.91135085,1,
KDM7A,ENSG00000006459,0.088677585,0.9113224,7,
CUL2,ENSG00000108094,0.08872414,0.91127586,10,
TEAD1,ENSG00000187079,0.088941276,0.9110587,11,
EIF3B,ENSG00000106263,0.08918488,0.9108151,7,
ELAVL1,ENSG00000066044,0.08944875,0.91055125,19,
NFASC,ENSG00000163531,0.08989173,0.91010827,1,
ADGRA3,ENSG00000152990,0.089986205,0.9100138,4,
SYN2,ENSG00000157152,0.09004468,0.9099553,3,2.0
ZNF280D,ENSG00000137871,0.09025496,0.90974504,15,
EBF4,ENSG00000088881,0.09070915,0.90929085,20,
IPO5,ENSG00000065150,0.09095514,0.90904486,13,
ZBTB8A,ENSG00000160062,0.091635525,0.9083645,1,
FAM193A,ENSG00000125386,0.09248996,0.90751004,4,
UBE2E2,ENSG00000182247,0.09259188,0.9074081,3,
SUPT5H,ENSG00000196235,0.09292889,0.9070711,19,
ZBTB40,ENSG00000184677,0.093898416,0.9061016,1,
ANK1,ENSG00000029534,0.09441036,0.90558964,8,
MED8,ENSG00000159479,0.09443724,0.90556276,1,
SEMA6D,ENSG00000137872,0.09452611,0.9054739,15,
DMXL1,ENSG00000172869,0.09456694,0.90543306,5,
RBMS3,ENSG00000144642,0.09473759,0.9052624,3,
ZBTB44,ENSG00000196323,0.09477526,0.90522474,11,
MAST2,ENSG00000086015,0.095163405,0.9048366,1,
SUPT16H,ENSG00000092201,0.09541702,0.904583,14,2.0
DCAF8,ENSG00000132716,0.09548253,0.9045175,1,
FOXP1,ENSG00000114861,0.09572202,0.904278,3,1.0
FOXK2,ENSG00000141568,0.096388936,0.90361106,17,
BCAS3,ENSG00000141376,0.096453905,0.9035461,17,
BMAL1,ENSG00000133794,0.096515775,0.9034842,11,
GLRB,ENSG00000109738,0.09689242,0.9031076,4,
USF3,ENSG00000176542,0.097415686,0.9025843,3,
USP46,ENSG00000109189,0.09838879,0.9016112,4,
PRDM15,ENSG00000141956,0.09876895,0.90123105,21,
PPFIA1,ENSG00000131626,0.0987736,0.9012264,11,2.0
EYA4,ENSG00000112319,0.09942967,0.90057033,6,
ZBTB5,ENSG00000168795,0.09998983,0.90001017,9,
ABTB3,ENSG00000151136,0.10032725,0.89967275,12,
YLPM1,ENSG00000119596,0.10039353,0.89960647,14,
EIF3M,ENSG00000149100,0.10111612,0.8988839,11,
HIRA,ENSG00000100084,0.10113865,0.89886135,22,
WDR48,ENSG00000114742,0.101251066,0.89874893,3,
PPP2R5B,ENSG00000068971,0.101819575,0.8981804,11,
RFX7,ENSG00000181827,0.10190123,0.89809877,15,3.0
CUL4A,ENSG00000139842,0.101935744,0.89806426,13,
NR2F2,ENSG00000185551,0.10205966,0.89794034,15,
GRM7,ENSG00000196277,0.10220975,0.89779025,3,2.0
BRPF3,ENSG00000096070,0.10230607,0.89769393,6,
PHF21B,ENSG00000056487,0.10311532,0.8968847,22,
ZZEF1,ENSG00000074755,0.10316789,0.8968321,17,
MCF2L,ENSG00000126217,0.10366148,0.8963385,13,
GABRR2,ENSG00000111886,0.10409963,0.89590037,6,
SLC9A2,ENSG00000115616,0.104118705,0.8958813,2,
TCERG1,ENSG00000113649,0.1042611,0.8957389,5,
CARMIL1,ENSG00000079691,0.1044721,0.8955279,6,
ATXN7L1,ENSG00000146776,0.10447961,0.8955204,7,
CELF6,ENSG00000140488,0.104510725,0.8954893,15,2.0
COPB2,ENSG00000184432,0.10539657,0.89460343,3,
MED14,ENSG00000180182,0.105453014,0.894547,X,
PSMD2,ENSG00000175166,0.10546589,0.8945341,3,
LHX2,ENSG00000106689,0.10551369,0.8944863,9,2.0
HNRNPH1,ENSG00000169045,0.10552341,0.8944766,5,
SOX3,ENSG00000134595,0.10570365,0.89429635,X,
SP4,ENSG00000105866,0.10586703,0.894133,7,
INTS1,ENSG00000164880,0.10634446,0.89365554,7,
GNAI2,ENSG00000114353,0.10648209,0.8935179,3,
RBM15,ENSG00000162775,0.10694039,0.8930596,1,
DDX42,ENSG00000198231,0.10699296,0.89300704,17,
UNC13C,ENSG00000137766,0.10741925,0.89258075,15,
FHOD3,ENSG00000134775,0.10777485,0.89222515,18,
CSNK1E,ENSG00000213923,0.10782248,0.8921775,22,2.0
TPTEP2-CSNK1E,ENSG00000283900,0.10782248,0.8921775,22,
TRAPPC3L,ENSG00000173626,0.10804087,0.89195913,6,
